Home_Losses_10_Gen_Form,Away_EMA_7_Gen_Form,HomeTeam_Spec_SMA_10_Form,AwayTeam_Spec_SMA_10_Form,AwayTeam_Spec_Wins_10_Form,Home_SMA_7_Gen_Goals_Pro,HomeTeam_Spec_EMA_5_Goals_Suffered,HomeTeam_Spec_EMA_10_Goals_Suffered,AwayTeam_Spec_SMA_3_Corners_Against,AwayTeam_Spec_EMA_7_Fouls_Against,AwayTeam_Spec_SMA_7_Yellows_Against,Home_SMA_5_Gen_ShotsTarget_Pro,Away_EMA_7_Gen_ShotsTarget_Against,Home_EMA_7_Gen_Shots_Pro,Home_SMA_5_Gen_Shots_Against,Away_SMA_7_Gen_Shots_Against,Home_EMA_10_Gen_GD,Away_EMA_5_Gen_GD,AwayTeam_Spec_EMA_10_GD,Home_SMA_7_Gen_Clean_Sheet,HomeTeam_Spec_EMA_10_Clean_Sheet,AwayTeam_Spec_EMA_3_Clean_Sheet,Away_EMA_7_Gen_FTS,Avg_Odds_Home,Avg_Odds_Away,FTR
7.0,-0.3023145803663393,0.0,-0.1,3.0,1.0,3.188504954760879,2.450506102805924,7.0,9.282629983820552,1.0,5.4,5.383155511178211,9.675438410317792,11.8,13.428571428571429,-1.7495923953858628,-0.4341578442770907,-0.2852455018186964,0.0,0.1917453016774105,0.126099706744868,0.3771832915198428,2.2885714285714287,2.6914285714285717,A
1.0,0.2461352938987386,0.3,0.0,3.0,1.5714285714285714,1.0959586385178803,1.1206201799982527,8.0,12.041958430644137,2.0,5.8,5.895469882861876,10.025981770524757,8.2,12.714285714285714,0.823667690588176,0.3644816224054408,-0.571926657129359,0.4285714285714285,0.1191993037240871,0.0175953079178885,0.2662305485654139,1.8654285714285717,3.621428571428571,H
5.0,-0.3199157781508713,-0.5,-0.1,3.0,1.4285714285714286,1.4514261094355885,1.7333156987656857,6.0,12.07431227242915,0.8571428571428571,5.2,5.395386791633819,8.89772668137492,9.6,10.142857142857142,-0.6098580167559282,-0.3173218145411234,-0.2957921162533263,0.1428571428571428,0.2063772255367577,0.3958944281524926,0.149408328818302,2.6478571428571427,2.310714285714285,D
8.0,0.1316152445273796,-0.1,0.0,3.0,0.8571428571428571,3.1249350367506383,2.562760836261976,5.666666666666667,14.615176354820088,1.5714285714285714,5.2,4.895979050466628,9.255830307987466,12.2,9.571428571428571,-1.7956785790230492,0.2424894298726379,-0.193574133870819,0.0,0.1525741337333089,0.2247191011235955,0.3660567571172563,3.2785714285714285,1.987142857142857,H
0.0,-0.2368102024650269,0.3,0.0,4.0,1.1428571428571428,0.7263662271058089,0.8916914871528295,4.0,12.61507678191318,1.2857142857142858,6.6,4.898035162691565,10.01947084224344,8.2,8.285714285714286,0.8562092653396348,-0.3425674044400849,-0.2378192411450715,0.4285714285714285,0.2991358742542534,0.020029311187103,0.1423921737195626,1.6905714285714286,4.378571428571428,A
5.0,0.5492480876418664,0.1,-0.2,3.0,2.142857142857143,1.4214644286946243,1.6658072960438337,5.333333333333333,14.678093238576436,0.8571428571428571,4.6,6.063869992620007,9.86123896591499,9.6,11.428571428571429,0.1417912215349537,1.5157740546000666,0.1907156836700503,0.1428571428571428,0.2420458848717372,0.0043966780654616,0.0358869079266143,2.352857142857143,2.5928571428571425,H
9.0,0.5655073688725974,-0.3,0.6,7.0,0.8571428571428571,1.6832534737491365,1.6057613985136612,5.666666666666667,10.217922774738453,1.7142857142857142,4.6,4.110429062287051,11.66964208849195,10.0,10.0,-1.1639346713273269,0.9056683386874744,0.9341715629319368,0.0,0.0,0.5334636052760137,0.3029541285212598,4.332857142857143,1.6895714285714285,D
1.0,0.272000295315438,0.2,0.2,5.0,1.0,0.2133650106511175,0.4337478987877224,7.0,15.86933445717954,1.8571428571428568,3.6,6.088443636121927,9.106613820090038,11.4,12.285714285714286,0.765802852678298,0.7839303396301976,0.6206591691883839,1.0,0.6611004774082861,0.7513434294088911,0.4389551927133818,1.948428571428572,3.3857142857142857,A
3.0,-0.5159238043040413,0.2,-0.5,2.0,2.2857142857142856,2.281754892946276,1.8738248653300504,7.333333333333333,10.364188902748884,1.7142857142857142,8.4,7.449516608427718,13.78588327053896,11.4,14.142857142857142,0.0064850355123952,-1.166565457071557,-1.353292594595038,0.1428571428571428,0.2997149026723704,0.0009770395701025,0.2084760998046717,1.6405714285714286,4.604285714285714,H
7.0,0.023845871930432,-0.3,-0.1,3.0,0.5714285714285714,1.7786452235592436,1.6112553832620735,4.333333333333333,10.252954265914925,0.7142857142857143,5.2,5.287195459198503,11.038560656981206,10.2,11.571428571428571,-1.2536362759783888,0.377336565871458,0.1816015841967033,0.0,0.1799105430563476,0.063019052271617,0.2827189625354503,2.415,2.5435714285714286,A
5.0,-0.2857373256786467,-0.2,-0.3,3.0,1.1428571428571428,1.5702197328737613,1.4869863874973153,8.333333333333334,12.573939231152778,1.0,7.6,6.557093078535575,13.765361511978488,9.0,11.714285714285714,-0.1925762684518829,-1.151734648943447,-1.2741857699915178,0.2857142857142857,0.0,0.0039081582804103,0.5273651779969801,1.928428571428572,3.3857142857142857,H
4.0,-0.2501899979053429,0.0,-0.7,0.0,1.7142857142857142,1.071919314216529,1.226599389167566,4.666666666666667,12.322542036569644,1.8571428571428568,5.8,7.291629017045558,10.583412080458372,9.6,11.714285714285714,0.3683229851135221,-0.28496410298116,-0.8718902409219825,0.1428571428571428,0.3643205817642496,0.0,0.196480581941268,1.6002857142857143,4.978571428571429,H
3.0,-0.0659552387640007,0.1,-0.1,3.0,0.8571428571428571,0.4148852934625555,0.606670315249179,8.0,12.553055058589942,1.7142857142857142,5.4,6.172095859421117,12.7208015039781,7.6,11.571428571428571,0.2328365172888908,-0.0904063841121811,-0.6593766893298315,0.4285714285714285,0.5855025220446108,0.0087933561309233,0.4500007218933791,2.2392857142857143,2.796428571428572,H
4.0,0.1043572584307211,0.4,-0.3,3.0,1.8571428571428568,0.6215226814544916,0.8526304829089502,6.666666666666667,11.508017485998185,1.7142857142857142,4.0,4.838576210411168,9.949950359168648,8.8,10.714285714285714,0.2132640648653031,0.2493951707072861,-0.1589686317246804,0.4285714285714285,0.4873576077798091,0.0317537860283341,0.3274334797020237,1.7990000000000002,3.904285714285714,A
2.0,0.1374053018752044,0.7,-0.3,3.0,1.4285714285714286,0.4198653333257187,0.4542866690187715,7.333333333333333,11.13063791133879,1.5714285714285714,6.0,5.091638090687884,11.73154187168631,12.6,12.142857142857142,0.3792391119159483,0.0666494626111281,-0.4727076641226786,0.4285714285714285,0.5457133309812285,0.3131411822178798,0.3247234666545482,1.602857142857143,5.05,H
4.0,0.4751130430309175,-0.5,0.1,3.0,1.0,1.2991907435222363,1.58350846937801,8.0,15.590056350797342,1.4285714285714286,5.0,5.016729901456437,8.69219628840195,10.0,11.428571428571429,-0.5898724259228117,1.1309814977365442,0.0035557014904079,0.1428571428571428,0.1642169384756514,0.0884220810942843,0.325389980843099,3.7285714285714286,1.8351428571428572,A
1.0,0.0707442367482479,0.7,-0.2,2.0,1.8571428571428568,1.2966036356575423,1.140741784178665,4.666666666666667,12.57696375820014,0.8571428571428571,5.2,5.97343619870834,8.027644478118392,8.6,10.0,0.8258508620203832,0.5257474313525915,-0.2353654848785807,0.2857142857142857,0.3532143766365117,0.1978505129457743,0.0839253760293493,1.6345714285714286,4.7261428571428565,D
2.0,-0.5653446163985975,0.3,-0.6,1.0,3.142857142857143,1.147944876898212,1.2988980091077014,3.333333333333333,13.065244649387614,1.5714285714285714,6.4,4.431795740409983,11.481797466340284,10.4,8.571428571428571,0.4865065610571716,-0.7121690036386655,-1.4185195234581738,0.1428571428571428,0.237852772935376,0.0004885197850512,0.2269002702285123,1.6014285714285712,5.114285714285714,D
6.0,-0.4004241803484262,0.6,-0.6,2.0,0.8571428571428571,1.0694350053398365,1.00835887550392,3.0,10.835962597428978,1.2857142857142858,6.0,3.968378976560639,11.218630174234946,11.8,11.0,-0.9488423789218644,-1.092386588037933,-1.4581486878519097,0.0,0.3559411434539025,0.0039081582804103,0.3859239487394575,1.5794285714285714,5.114285714285714,H
2.0,0.2827985810497863,0.4,-0.1,2.0,1.4285714285714286,0.8110814304179235,0.8592536983421968,4.333333333333333,14.13873020148329,2.2857142857142856,4.2,5.510641465959812,9.095280704422638,10.2,10.0,0.8975927474745563,0.8997033437474601,-0.1892079066025702,0.5714285714285714,0.2348777474951471,0.0048851978505129,0.0086228918731253,1.7077142857142855,4.24,H
3.0,0.2202431508735022,0.7,0.3,6.0,1.2857142857142858,1.0699604223896195,1.037820806093852,6.666666666666667,12.371251112905458,1.8571428571428568,4.4,5.135867405044543,9.053494398460082,9.6,10.571428571428571,0.2549464419293501,-0.2107725279027835,0.7242890867762426,0.2857142857142857,0.323233937634063,0.9345063538611924,0.4777096409243678,1.9074285714285717,3.442857142857143,H
5.0,0.3178232246208929,-0.1,-0.1,4.0,1.2857142857142858,1.5619164015785358,1.4259203985341813,7.666666666666667,13.420953176587323,2.142857142857143,5.2,6.293707462939016,9.560538881066956,10.2,10.285714285714286,0.0357866259987672,0.8783972369687233,-0.432611140651864,0.1428571428571428,0.1454552719353283,0.0547142159257449,0.2845189047998563,2.063285714285714,3.1214285714285714,H
4.0,0.1606544118803678,0.3,0.1,4.0,1.0,0.8876349950599376,1.0945821364160415,5.333333333333333,13.839548592408292,1.8571428571428568,4.8,4.543839896870022,10.203711365101167,10.0,7.428571428571429,-0.4854587864710055,-0.1296802144015193,0.8641368854149649,0.2857142857142857,0.4073424392271687,0.8455522971652004,0.4043143959827439,2.475714285714285,2.53,D
3.0,-0.1013695003759735,-0.2,-0.1,3.0,1.1428571428571428,1.302411778479603,1.3582788642417098,4.333333333333333,13.192768169130558,1.1428571428571428,4.6,5.624662758373505,8.74775170215957,11.0,10.0,0.3687528434814945,-1.074597947630871,-0.5342776985596724,0.1428571428571428,0.1525741337333089,0.2657547630679042,0.1081283547217543,2.1642857142857137,2.907857142857143,H
5.0,0.2644191590458482,0.6,-0.3,2.0,1.1428571428571428,0.1258259613133142,0.241968519012133,6.666666666666667,11.516778159280308,2.0,5.0,4.74960957063312,7.958144969069896,10.2,9.571428571428571,-0.2382731959968379,0.9459068903520832,-0.6257957376976044,0.4285714285714285,0.8583129195096663,0.0723009281875916,0.0926500555536523,1.6202857142857143,4.797571428571429,H
5.0,-0.6735652021055425,-0.3,-0.6,0.0,1.1428571428571428,2.177145500545406,2.0486386083791315,9.0,14.896826785709395,0.8571428571428571,5.6,5.582618366944375,8.618287311680561,14.8,9.428571428571429,-1.277478571945146,-1.5388371000880192,-1.4631873404229851,0.0,0.1939104271348056,0.0,0.5286092205001317,2.0,3.1785714285714284,H
3.0,0.2864961647059681,0.3,-0.1,2.0,1.7142857142857142,0.3687285478500735,0.521492229390796,5.333333333333333,11.866451074727724,1.1428571428571428,4.6,3.424491180999401,9.3560835513309,10.4,7.285714285714286,0.8879232052417796,0.7618558196088139,-0.2960344705877463,0.2857142857142857,0.6283109071664598,0.0097703957010258,0.223214095018876,2.1214285714285714,3.0357142857142856,A
2.0,-0.0980389107418806,0.2,-0.3,3.0,2.7142857142857144,1.0982468782296222,1.2391787339320477,5.666666666666667,12.683938808705648,0.8571428571428571,6.0,6.5008083811017965,11.611478220292597,10.2,10.714285714285714,0.3973286298472842,-0.6229617665111057,-1.4192021247597535,0.1428571428571428,0.190330224221772,0.0019536019536019,0.296411175391571,1.9928571428571429,3.25,D
8.0,0.1365385150133136,-0.3,0.0,3.0,0.4285714285714285,1.8530032521404396,1.688925846204706,3.6666666666666665,16.005420116922707,1.8571428571428568,6.0,4.753845600423456,13.524184422757788,10.4,9.857142857142858,-1.502382516162591,0.5522359243183396,-0.3546965460003034,0.0,0.1439647458265243,0.1123321123321123,0.3934343963628757,3.2571428571428567,1.9627142857142856,H
4.0,-0.0039076742218077,0.2,-0.3,3.0,2.142857142857143,1.515262304563426,1.4994380867171972,8.0,11.635036617212783,2.142857142857143,6.8,4.846707276997572,12.06533295449846,8.8,9.714285714285714,0.2709457235032778,0.3330694908360589,0.6719856891365978,0.2857142857142857,0.4396305834544697,0.0158730158730158,0.1840374500069565,2.0585714285714283,3.057142857142857,A
1.0,0.4650512841789178,0.6,0.1,3.0,1.8571428571428568,1.1969678294095896,1.1126218332858184,5.666666666666667,11.64275234637929,1.2857142857142858,7.0,3.568512895882042,10.523237414773757,9.8,7.285714285714286,0.6744702286269822,1.1745950644345085,0.1627090144262628,0.2857142857142857,0.2826427906385864,0.0048840048840048,0.1673545222560789,1.5922857142857143,5.014285714285714,D
5.0,-0.5785613587810564,0.6,-0.7,0.0,1.1428571428571428,0.4194806056756013,0.3934218215619369,2.333333333333333,12.497446874648949,1.4285714285714286,4.2,7.038787623238976,8.2188703363618,9.2,10.285714285714286,-0.0112944649151893,-0.6822298668460979,-0.8974863363188914,0.4285714285714285,0.6868235690786072,0.0,0.5483734135398228,1.4525714285714286,6.271428571428571,A
5.0,0.590926843603911,0.1,0.2,5.0,1.5714285714285714,0.9439626809773493,1.3329820470599651,8.0,14.354000594000592,1.7142857142857142,5.0,4.547688237948757,8.483064069657335,8.8,10.428571428571429,0.2111825238579832,1.1262217618625106,0.8962489427106701,0.2857142857142857,0.3934837298643874,0.8757020757020757,0.2466550261548815,2.692142857142857,2.285,A
1.0,0.0530344844799144,0.7,-0.2,2.0,1.5714285714285714,0.6147455650475495,0.563319193782587,6.666666666666667,12.686182468980396,1.2857142857142858,7.2,8.233100251966242,11.536296395215476,9.6,10.857142857142858,0.8860745072534942,0.3504826706390304,-0.1883398917664821,0.2857142857142857,0.4366808062174131,0.0989010989010989,0.0629159244213591,1.6602857142857144,4.404285714285714,A
5.0,-0.2274176553676599,0.2,-0.6,2.0,1.1428571428571428,0.7118376015701298,0.9815270761378998,6.333333333333333,11.81923213881763,1.8571428571428568,7.8,6.877278913929244,11.203791778835958,10.2,15.142857142857142,-0.1543637872813237,-0.5184350354603305,-1.6823017203859392,0.2857142857142857,0.491328166105306,0.0004884004884004,0.3048645214416555,1.5665714285714285,5.192857142857143,A
5.0,-0.0852263107026124,-0.1,0.3,6.0,1.4285714285714286,1.0372336895201435,1.141024112630996,7.666666666666667,13.318443117856733,2.0,5.0,6.103194697473757,10.171016708927834,11.8,11.142857142857142,0.5791347275818127,-0.8072348329158173,0.1677508852513432,0.2857142857142857,0.3161917446122331,0.4670249145090376,0.6084571519093881,1.9011428571428572,3.4642857142857144,H
6.0,0.1204370038483757,0.4,0.1,4.0,1.5714285714285714,2.4282737107586114,1.8810654916920573,5.666666666666667,16.2306499347673,2.2857142857142856,5.8,4.407697784241424,10.222120169846413,11.4,7.428571428571429,-0.8243168168301307,-0.0864496242151017,0.6876045231136975,0.4285714285714285,0.3899844497088114,0.4225696140693698,0.3031003873157744,2.5571428571428574,2.417142857142857,H
8.0,-0.4238665043953993,0.0,-0.5,1.0,0.7142857142857143,2.0751993476756208,2.0507259115496788,3.333333333333333,10.46661849003818,1.1428571428571428,3.8,4.824240581037494,9.70685710459661,10.4,9.142857142857142,-1.2305470519706154,-0.4747652332173395,-1.1351019188500702,0.1428571428571428,0.3218882708519401,0.0002442002442002,0.1701182280655563,1.9527142857142856,3.342857142857143,H
3.0,0.4513422490969025,0.3,0.1,4.0,1.1428571428571428,0.9253809176156028,1.0756847986646365,6.666666666666667,9.671290720202638,0.5714285714285714,3.6,5.474235119763125,8.901476873095268,11.4,10.857142857142858,-0.3964729150963761,1.278869805450608,0.5449142596357711,0.2857142857142857,0.3259561653889784,0.5316239316239316,0.1589051827595227,2.0,3.2785714285714285,D
7.0,-0.3161114266840778,-0.4,-0.6,0.0,0.8571428571428571,1.453733324483972,1.4847313797570256,10.0,13.374395004239563,1.0,3.4,5.202436728201061,8.655236785091208,9.2,9.857142857142858,-1.0000473620136638,-0.4616627194191504,-1.5704415273302752,0.0,0.0,0.0,0.4848097255078967,2.071428571428572,3.028571428571429,H
2.0,0.4787591929024136,0.5,0.0,4.0,1.5714285714285714,0.5375587524771702,0.6837189101105755,6.0,12.456277401355122,1.4285714285714286,5.0,5.6294089748383085,9.428930177208487,8.8,10.571428571428571,0.9317227811477372,1.5282022629221017,0.209292947571985,0.8571428571428571,0.3911826581680522,0.5101343101343101,0.0600097018977034,1.8931428571428568,3.507142857142857,D
4.0,-0.0828228695411011,0.2,-0.3,3.0,1.7142857142857142,1.2526315789473683,1.0166935457858917,7.333333333333333,12.38780076666087,1.7142857142857142,6.2,5.054256688379187,11.201685893592677,12.6,9.714285714285714,0.6589937089106106,-0.4247159146372141,-0.9776560473726812,0.4285714285714285,0.5027755378511757,0.1565323565323565,0.1368513305478889,1.8922857142857143,3.5357142857142856,A
3.0,-0.2591586400785071,0.2,-0.3,3.0,0.4285714285714285,0.8135357308782677,0.746682202050473,4.333333333333333,13.312272267712682,2.0,2.8,5.664737120386528,7.668534749354477,9.6,9.857142857142858,-0.4953596135082205,-0.9430066928188782,-0.9455707359065536,0.5714285714285714,0.5290138119702585,0.0273504273504273,0.3475893471987501,1.9654285714285715,3.3428571428571425,H
4.0,-0.2310741254915891,-0.1,-0.3,2.0,1.4285714285714286,1.4457935507115838,1.6393243638497277,7.666666666666667,16.282940456826466,1.2857142857142858,5.4,5.478330852375728,9.410883075577406,16.6,10.0,-0.1867877608277996,-0.4342080994609395,-0.9272307731887822,0.1428571428571428,0.3549656484856304,0.0043956043956043,0.5805673115816942,2.5,2.4642857142857144,D
3.0,-0.2891808310877256,-0.2,-0.4,2.0,1.7142857142857142,1.7151554263588025,1.5917886548653108,4.0,12.416069901251248,2.0,9.0,4.67159667538716,13.259879691816613,11.8,9.0,0.3239515357599096,-0.135195307124503,-0.7005610644358194,0.0,0.0,0.0361416361416361,0.3022734069306868,1.6185714285714283,4.828571428571428,H
3.0,-0.2788484619675155,0.3,-0.2,2.0,1.4285714285714286,0.2755160284064513,0.4854586965922891,5.0,11.521131678851887,1.8571428571428568,5.2,6.225273616352166,9.801891527883278,7.2,10.428571428571429,0.6713789370197046,-0.4890757347191277,-0.351202682949168,0.4285714285714285,0.6683183595255254,0.0024420024420024,0.4426770212742033,1.739142857142857,4.175714285714285,H
4.0,0.0055601252287477,-0.5,-0.1,3.0,0.7142857142857143,1.1986858697816425,1.4669245451352977,6.0,14.175712208251069,1.4285714285714286,4.6,6.226825955559887,8.76441475976428,13.0,10.285714285714286,-0.3602942610987836,-0.5886909559961545,-0.8271263318179393,0.1428571428571428,0.1314066947185673,0.1328449328449328,0.0607865727826907,2.457142857142857,2.5142857142857147,D
5.0,0.2045474743561802,0.6,0.3,4.0,0.7142857142857143,0.710187827702927,0.806890617679784,7.333333333333333,15.43771669864934,1.2857142857142858,6.8,4.133746085875165,11.685831061978876,11.4,9.142857142857142,-0.4833307072510047,0.391518048001134,0.202643448637173,0.2857142857142857,0.4846229242332922,0.5443223443223443,0.1829246528736645,2.6592857142857143,2.325714285714285,A
4.0,0.2383272039503734,0.7,0.5,6.0,1.1428571428571428,0.7105367453943814,0.8304661084591646,4.333333333333333,12.743441294736632,2.0,4.6,5.704036519519172,9.092620042881553,10.8,9.857142857142858,0.1035477697884118,0.268320934112395,0.7475257943818331,0.1428571428571428,0.4584505582754269,0.2666666666666666,0.1276768692150504,2.379285714285714,2.593571428571429,A
2.0,-0.1625595980106222,0.1,-0.6,2.0,1.0,1.154208345580218,1.1131294995900105,5.666666666666667,11.652847894298672,0.8571428571428571,5.0,5.295712050136685,10.571267929956242,7.0,10.714285714285714,0.0370752843400651,-0.0410190694035445,-1.3666114185242502,0.4285714285714285,0.2393690740576601,0.0019536019536019,0.4045962729013415,1.4479999999999995,6.4,A
6.0,0.4288529371333693,0.4,0.5,6.0,0.8571428571428571,1.142345745717094,1.0410613025361797,3.333333333333333,12.29697413281122,1.4285714285714286,8.6,5.027645629484786,12.264700014516684,10.6,8.714285714285714,-0.5777826213787313,0.512220395366726,0.7970787176211148,0.2857142857142857,0.3895063458654914,0.1333170553046026,0.0957396262888609,2.757142857142857,2.2542857142857144,D
3.0,-0.444473573214354,0.0,-0.3,3.0,0.8571428571428571,1.4375950031870004,1.2871949084597925,5.0,12.207968975925512,1.7142857142857142,5.0,5.998741354816111,10.678531668091614,6.2,10.285714285714286,-0.1527415678620893,-0.96200496346055,-0.9562535268039024,0.2857142857142857,0.1923882851743157,0.0136735441338053,0.2606429371850125,1.8,3.863285714285714,D
6.0,-0.4592381597908997,-0.3,-0.3,2.0,1.2857142857142858,1.6367626633613492,1.585862765927723,5.333333333333333,10.61942671627662,1.8571428571428568,5.8,7.669770497272682,12.24345280518771,8.2,10.857142857142858,-0.6344202493915967,-0.9927304536785314,-0.6748108974553186,0.0,0.0,0.001220852154804,0.5820864496956764,2.337142857142857,2.6242857142857146,H
4.0,-0.4871801224839991,0.0,-0.7,0.0,1.8571428571428568,1.8380959706354645,1.4059556181033983,8.666666666666666,13.53460234118102,1.1428571428571428,7.0,7.65321078163681,11.651518309025636,12.8,11.714285714285714,0.1729051238431006,-0.6411132173604981,-1.4584813960087972,0.2857142857142857,0.4040961596044846,0.0,0.3635388479267303,1.8327142857142855,3.758571428571429,A
5.0,-0.4669859778908353,0.5,-0.6,1.0,1.1428571428571428,1.1425777568183209,1.0600096493977935,5.333333333333333,12.821688821722798,2.142857142857143,3.8,4.503602689459029,7.818746048005136,12.8,9.0,-0.0981909451898298,-0.4234711489742023,-0.7593317200460986,0.1428571428571428,0.3684708105716738,0.0180686118910999,0.2266623797601183,1.5794285714285716,5.208571428571429,D
2.0,0.1880357224903149,0.0,-0.1,4.0,1.8571428571428568,1.810841100228503,1.6733485345135497,6.333333333333333,12.54457510432684,2.142857142857143,7.8,6.041249582568724,12.444296006695636,11.0,10.571428571428571,0.4476893138709882,0.3835440627852687,-0.3932337251510059,0.0,0.0,0.0782566231229398,0.1026191770235214,1.724857142857143,4.243714285714285,H
3.0,0.3590018026963854,0.4,0.1,4.0,1.4285714285714286,0.1832030267361271,0.3901780818095623,8.0,11.059012868608818,1.5714285714285714,5.8,5.972250233338436,11.102152523091846,5.8,11.857142857142858,0.9142631267907207,1.018788059357057,0.1682151775076543,0.4285714285714285,0.7334172666795007,0.755097057746307,0.2951399857409696,2.084285714285714,3.0928571428571425,D
2.0,0.0597396426152372,0.1,-0.4,3.0,2.0,0.7302738550598913,0.9959660519396866,8.0,12.121607720643269,1.7142857142857142,5.4,6.493252641741026,11.458493537597285,9.6,15.285714285714286,0.3246052018124533,0.2140482117256379,-0.9595791196854172,0.2857142857142857,0.3492435046896525,0.0002441704309608,0.17141097111373,1.729142857142857,4.178571428571429,D
6.0,-0.2775402603914931,0.1,-0.1,3.0,1.5714285714285714,0.962738260585034,1.2676279100794303,5.0,17.97834815513572,2.142857142857143,3.2,4.015526158083043,7.922305281998228,8.6,6.285714285714286,-0.156437455548935,-0.3959932462322809,0.3504242280546227,0.1428571428571428,0.316254972914203,0.2112332112332112,0.1277715189541575,2.645714285714285,2.335714285714286,A
5.0,-0.298648315454371,0.4,-0.1,4.0,0.5714285714285714,0.6139864866142835,0.5124744663308167,8.0,10.44807858762225,1.5714285714285714,5.4,5.748211244246949,10.687007599617,11.0,11.857142857142858,-0.1571115918955166,-0.7161460254562285,0.932634063277464,0.1428571428571428,0.552021221590667,0.5079965816139665,0.3277016130801123,1.6619999999999997,4.419,D
3.0,-0.2289155663029009,0.2,-0.2,3.0,1.2857142857142858,1.2854373314688383,1.2570994509398186,5.0,13.53312853096231,0.8571428571428571,6.0,7.821212470348287,10.412200053563256,12.0,11.714285714285714,-0.4653911546264462,-0.4067996817165232,-1.140656386683034,0.1428571428571428,0.2619809929417838,0.5010377243315834,0.2656604476601382,2.064285714285714,3.085714285714286,H
6.0,0.0146353504696171,-0.3,0.3,6.0,1.0,1.2321453902609558,1.3574416353368737,6.0,13.752584348853778,2.142857142857143,7.2,4.681977489616584,12.07990393119337,11.0,9.857142857142858,-0.3594963276874848,-0.4698687875492597,-0.2653617741974691,0.2857142857142857,0.3119781440123589,0.2334554334554334,0.5296978781728106,2.531428571428571,2.4385714285714286,H
6.0,0.3384217092090918,0.0,0.2,4.0,1.0,1.4784976776823602,1.3776912451143375,7.333333333333333,10.267635562004472,0.4285714285714285,5.6,5.855963607098283,9.616552769384048,9.6,10.428571428571429,-0.4781689294356652,0.8525629876432212,0.4379643460253546,0.2857142857142857,0.3948955549373576,0.2657795141008424,0.1191489687908985,1.99,3.228571428571428,D
4.0,-0.1376919342633499,0.1,-0.5,1.0,1.5714285714285714,0.6897034355926468,0.91707616464583,4.0,12.88222646633516,1.2857142857142858,3.8,6.458990796340065,7.711731644705081,12.4,11.285714285714286,0.5605405274778461,-0.0809751779548154,-0.5250681142633767,0.5714285714285714,0.4504022787404729,0.5000610426077402,0.3083245597202139,1.543,5.485714285714286,D
4.0,0.6008080907229141,0.5,-0.1,3.0,1.7142857142857142,1.949723572643117,1.7081394275355248,7.0,10.717875257647,1.2857142857142858,4.4,7.050796867790262,9.374464172056674,9.8,11.142857142857142,-0.4007588668330708,1.4742467565628965,0.0448946887511714,0.2857142857142857,0.3134424938538812,0.0494445122695641,0.0265221146726778,2.585,2.3721428571428573,D
2.0,0.1182858146225067,0.5,-0.5,1.0,1.4285714285714286,1.0788818830222724,0.8452954595778694,3.333333333333333,11.62754428822145,1.0,6.8,5.1134739292487374,11.05139303917238,8.2,8.714285714285714,0.6247987378059491,0.1185985228100216,-1.304854817448519,0.2857142857142857,0.3509737914450409,0.0001220852154804,0.071726977888597,1.4248571428571426,6.685714285714285,D
0.0,0.5198428557371505,0.5,0.4,6.0,1.4285714285714286,1.1309727885023368,1.0905176304179838,6.0,16.055933720118713,1.7142857142857142,9.2,3.056952790637447,13.346936072080895,10.2,8.0,0.5174770534406494,0.7227492491243381,0.916612085017682,0.1428571428571428,0.2271687018129258,0.9378586253204736,0.388850460455985,1.7938571428571433,3.990428571428571,A
1.0,0.1636678118307376,0.5,-0.6,1.0,1.1428571428571428,0.3569807241938391,0.5471131232149563,9.333333333333334,12.380385988924884,1.4285714285714286,6.2,5.929383785331876,10.30426727158282,8.0,10.142857142857142,0.8048456054605355,0.4928518759674293,-0.7893573999116265,0.7142857142857143,0.5128232488066846,0.5000305194408838,0.2044400914014813,1.648285714285714,4.742857142857143,H
4.0,-0.5126941239525041,0.2,-0.5,1.0,0.7142857142857143,0.8760115022025294,0.7964006965247996,6.333333333333333,12.867075310387646,1.8571428571428568,3.8,3.658008054051944,8.376450349452233,8.4,9.0,-0.3639498218476791,-0.5215438836593481,-0.6124212652242415,0.2857142857142857,0.4251846673140812,0.0090337545016175,0.3775454908752519,1.679142857142857,4.365714285714285,D
3.0,0.0680451831570692,0.1,-0.2,3.0,0.8571428571428571,1.29122862594499,1.2316303462131524,4.666666666666667,13.728489961236075,0.8571428571428571,4.0,5.035253305783446,9.818810138281664,6.0,10.285714285714286,0.0806047080156656,0.1018439649755141,-0.2469853004725743,0.2857142857142857,0.1551662783343538,0.0021978021978021,0.3044751852244205,1.701,4.299428571428572,D
4.0,-0.2499546292004525,-0.3,-0.2,3.0,1.4285714285714286,1.4237788689386637,1.472513931507362,4.0,12.409568827621186,1.7142857142857142,8.4,6.436931128254074,12.574547318562963,9.8,10.285714285714286,-0.2746285079175099,-0.4275514902802808,-0.7712439495150234,0.1428571428571428,0.0,0.0068363547579808,0.1465754381000681,2.2357142857142853,2.781428571428572,A
4.0,0.1282444334956718,-0.1,-0.6,2.0,1.8571428571428568,1.8922494825960303,1.5208873772079707,5.333333333333333,12.253915645993764,1.1428571428571428,5.2,4.721459925342625,9.865912155886392,11.2,10.142857142857142,-0.1830660996383439,0.3059964487662924,-0.9021183679482284,0.1428571428571428,0.3259143201896153,0.0009766817238432,0.3033900831339797,1.891857142857143,3.5357142857142856,H
